"","OR","po.","p1.","p.o","p.1","f00","f01","f10","f11","true r","r","true D'","D'","true Q","Q","true Y","Y","true HS","HS"
"21",10,0.721274348989881,0.278725651010119,0.385975870041315,0.614024129958685,0.360637174494941,0.360637174494941,0.0253386955463744,0.253386955463744,0.376778180873961,94.5,0.764469496760614,89.4,0.818181818181819,89.3,0.519493853295916,89.3,0.379413126250017,87
"22",9.99999999999998,0.6,0.4,0.4,0.6,0.350676789837936,0.249323210162064,0.0493232101620643,0.350676789837936,0.461153290991399,96.2,0.691729936487098,96.4,0.818181818181818,96.7,0.519493853295915,96.7,0.489958938220723,95.9
"23",9.99999999999997,0.6,0.4,0.6,0.4,0.483064725597111,0.116935274402889,0.116935274402889,0.283064725597111,0.512769689987962,94.6,0.512769689987962,98.6,0.818181818181818,96.3,0.519493853295915,96.3,0.451006542868376,94.4
"24",9.99999999999999,0.1,0.9,0.2,0.8,0.0640251199682556,0.0359748800317444,0.135974880031744,0.764025119968256,0.366875999735463,94.3,0.550313999603195,97.1,0.818181818181818,96.1,0.519493853295915,96.1,4.63835862493664e-05,99.4
"25",20,0.655737704918033,0.344262295081967,0.344262295081967,0.655737704918033,0.327868852459016,0.327868852459016,0.0163934426229508,0.327868852459016,0.452380952380952,96.2,0.861678004535147,76.2,0.904761904761905,77.2,0.634512004736886,77.2,0.627091660877676,77.9
"26",20,0.5,0.5,0.5,0.5,0.408628001184222,0.0913719988157784,0.0913719988157784,0.408628001184222,0.634512004736886,95.3,0.634512004736886,98.7,0.904761904761905,96,0.634512004736886,96,0.634512004736886,96.3
"27",20,0.730529683610175,0.269470316389825,0.378096761633174,0.621903238366826,0.365264841805087,0.365264841805087,0.0128319198280869,0.256638396561738,0.413919438632922,95.8,0.874055923109843,67.4,0.904761904761904,70.1,0.634512004736886,70.1,0.585875126788594,75.8
"28",20,0.6,0.4,0.4,0.6,0.370185295008512,0.229814704991488,0.0298147049914876,0.370185295008512,0.542438729202135,95.8,0.813658093803202,90.8,0.904761904761905,92,0.634512004736886,92,0.650483344211782,91.1
"29",19.9999999999998,0.6,0.4,0.6,0.4,0.510885725265993,0.0891142747340072,0.0891142747340072,0.310885725265993,0.628690521941637,94.9,0.628690521941637,99,0.904761904761904,96.7,0.634512004736885,96.7,0.579656924091809,95.9
"30",20,0.1,0.9,0.2,0.8,0.076142808891188,0.023857191108812,0.123857191108812,0.776142808891188,0.4678567407599,95,0.70178511113985,87.6,0.904761904761905,89.1,0.634512004736886,89.1,0.00460608750703576,97.3
"31",50,0.662251655629139,0.337748344370861,0.337748344370861,0.662251655629139,0.33112582781457,0.33112582781457,0.00662251655629139,0.33112582781457,0.480392156862745,95.1,0.941945405613226,68.3,0.96078431372549,85.2,0.752201313801409,85.2,0.820773136324617,81.5
"32",50,0.5,0.5,0.5,0.5,0.438050328450352,0.0619496715496477,0.0619496715496477,0.438050328450352,0.752201313801409,95.5,0.752201313801409,97.7,0.96078431372549,95.7,0.752201313801409,95.7,0.75220131380141,96.6
"33",50,0.736197782161159,0.263802217838841,0.373271483587224,0.626728516412776,0.36809889108058,0.36809889108058,0.00517259250664394,0.258629625332197,0.437703729988785,95.5,0.947470289053911,86.7,0.960784313725491,89.6,0.752201313801409,89.6,0.802796913865221,82.9
"34",49.9999999999999,0.6,0.4,0.4,0.6,0.38606607081024,0.21393392918976,0.0139339291897596,0.386066070810241,0.608608628376002,95.4,0.912912942564002,69.5,0.96078431372549,72.4,0.752201313801409,72.4,0.814272814507733,71.2
"35",50.0000000000007,0.6,0.4,0.6,0.4,0.53947867979117,0.0605213202088301,0.0605213202088301,0.33947867979117,0.747827832463208,94.5,0.747827832463208,98.3,0.960784313725491,96,0.752201313801411,96,0.714758531047681,96.2
"36",49.9999999999999,0.1,0.9,0.2,0.8,0.0876976370469775,0.0123023629530225,0.112302362953023,0.787697637046977,0.564146975391479,95.2,0.846220463087218,73.6,0.96078431372549,83.1,0.752201313801409,83.1,0.0941363001432815,89.8
"37",100,0.664451827242525,0.335548172757475,0.335548172757475,0.664451827242525,0.332225913621262,0.332225913621262,0.00332225913621263,0.332225913621262,0.49009900990099,95.2,0.970493088912851,21.4,0.98019801980198,69.1,0.818181818181818,69.1,0.90418941198214,72.7
"38",100,0.5,0.5,0.5,0.5,0.454545454545455,0.0454545454545455,0.0454545454545455,0.454545454545455,0.818181818181818,95.4,0.818181818181818,96.6,0.98019801980198,94,0.818181818181818,94,0.818181818181818,94.7
"39",100,0.738106744869968,0.261893255130032,0.371646374961024,0.628353625038976,0.369053372434984,0.369053372434984,0.00259300252603992,0.259300252603992,0.445901112571336,93.9,0.973359110256226,0.4,0.98019801980198,41.6,0.818181818181818,41.6,0.895395955773645,57.5
"40",99.9999999999997,0.6,0.4,0.4,0.6,0.392570416912525,0.207429583087475,0.00742958308747521,0.392570416912525,0.635710070468853,94.1,0.95356510570328,52.1,0.98019801980198,85.9,0.818181818181818,85.9,0.892882825269167,73.1
"41",100.000000000001,0.6,0.4,0.6,0.4,0.555555555555556,0.0444444444444442,0.0444444444444442,0.355555555555556,0.814814814814816,94.6,0.814814814814816,97.3,0.98019801980198,94.2,0.818181818181819,94.2,0.791168310742634,95.6
"42",99.9999999999998,0.1,0.9,0.2,0.8,0.0930937546967584,0.00690624530324165,0.106906245303242,0.793093754696758,0.609114622472986,94.8,0.913671933709479,81.4,0.98019801980198,91.3,0.818181818181818,91.3,0.281243358748671,82.3
"43",1,0.5,0.5,0.5,0.5,0.25,0.25,0.25,0.25,0,95.2,0,95.9,0,95.2,0,95.2,0,95.4
"44",1,0.5,0.5,0.5,0.5,0.25,0.25,0.25,0.25,0,95.2,0,95.9,0,95.2,0,95.2,0,95.4
"45",1,0.587333879727506,0.412666120272494,0.5,0.5,0.293666939863753,0.293666939863753,0.206333060136247,0.206333060136247,2.25511293307845e-16,95.5,2.69036630361622e-16,95.6,4.58064211256537e-16,95.5,0,95.5,0,97.1
"46",1,0.6,0.4,0.4,0.6,0.24,0.36,0.16,0.24,0,95.1,0,95.7,0,95.1,-5.78241158658936e-17,95.1,-3.10179424794511e-21,99.5
"47",1,0.6,0.4,0.6,0.4,0.36,0.24,0.24,0.16,0,94.2,0,94.4,0,94.1,5.78241158658936e-17,94.1,0,98.7
"48",1,0.1,0.9,0.2,0.8,0.02,0.08,0.18,0.72,-2.89120579329468e-17,94.9,-1.73472347597681e-16,98.2,-1.20466908053945e-16,97.2,-5.78241158658936e-17,97.2,0,100
"49",2,0.571428571428571,0.428571428571429,0.428571428571429,0.571428571428571,0.285714285714286,0.285714285714286,0.142857142857143,0.285714285714286,0.166666666666667,95,0.222222222222222,95,0.333333333333333,94.9,0.17157287525381,94.9,0.138734684854279,93.6
"50",2,0.5,0.5,0.5,0.5,0.292893218813452,0.207106781186547,0.207106781186547,0.292893218813452,0.17157287525381,94.9,0.17157287525381,95.6,0.333333333333334,94.9,0.17157287525381,94.9,0.17157287525381,94.5
"51",2,0.654897368819341,0.345102631180659,0.442482894803224,0.557517105196776,0.327448684409671,0.327448684409671,0.115034210393553,0.230068420787106,0.159526253575339,95,0.246675211068735,95.5,0.333333333333333,95,0.17157287525381,95,0.090640012040323,91.9
"52",2,0.6,0.4,0.4,0.6,0.278889744907202,0.321110255092798,0.121110255092798,0.278889744907202,0.162040603780009,95.7,0.243060905670013,96,0.333333333333333,95.8,0.17157287525381,95.8,0.110223411045934,93.1
"53",2,0.6,0.4,0.6,0.4,0.4,0.2,0.2,0.2,0.166666666666666,94.6,0.166666666666666,96.1,0.333333333333333,94.8,0.17157287525381,94.8,0.109504629084079,92.1
"54",2,0.1,0.9,0.2,0.8,0.0315341561573509,0.0684658438426491,0.168465843842649,0.731534156157351,0.0961179679779241,94.7,0.144176951966886,98.7,0.333333333333333,96.4,0.171572875253809,96.4,4.81661278198372e-19,100
"55",5,0.625,0.375,0.375,0.625,0.3125,0.3125,0.0625,0.3125,0.333333333333333,95.9,0.555555555555556,95.8,0.666666666666667,96.1,0.381966011250105,96.1,0.281525548998107,95.2
"56",5,0.5,0.5,0.5,0.5,0.345491502812526,0.154508497187474,0.154508497187474,0.345491502812526,0.381966011250105,94.1,0.381966011250105,94.8,0.666666666666667,93.9,0.381966011250105,93.9,0.381966011250105,94.4
"57",5,0.703449847472629,0.296550152527371,0.401149949157543,0.598850050842457,0.351724923736314,0.351724923736314,0.0494250254212286,0.247125127106143,0.310621830677359,94.1,0.584527763205045,95.5,0.666666666666667,94.5,0.381966011250105,94.5,0.212709173112308,93.4
"58",4.99999999999999,0.6,0.4,0.4,0.6,0.323960135530193,0.276039864469807,0.0760398644698074,0.323960135530192,0.349833898042469,96,0.524750847063704,95.6,0.666666666666667,96.2,0.381966011250105,96.2,0.318587783015882,95.4
"59",4.99999999999999,0.6,0.4,0.6,0.4,0.45,0.15,0.15,0.25,0.375,94,0.375,94.5,0.666666666666666,94.1,0.381966011250105,94.1,0.304973037967785,94.9
"60",5,0.1,0.9,0.2,0.8,0.05,0.05,0.15,0.75,0.25,92.9,0.375,94,0.666666666666666,94.6,0.381966011250105,94.6,9.94408923407856e-09,99.2
"61",10,0.645161290322581,0.354838709677419,0.354838709677419,0.645161290322581,0.32258064516129,0.32258064516129,0.032258064516129,0.32258064516129,0.409090909090909,95.1,0.743801652892562,95.3,0.818181818181818,96,0.519493853295916,96,0.440679593491908,94.9
"62",10,0.5,0.5,0.5,0.5,0.379873463323979,0.120126536676021,0.120126536676021,0.379873463323979,0.519493853295916,94.3,0.519493853295916,95.6,0.818181818181818,94.7,0.519493853295916,94.7,0.519493853295916,95.3
"63",10,0.721274348989881,0.278725651010119,0.385975870041315,0.614024129958685,0.360637174494941,0.360637174494941,0.0253386955463744,0.253386955463744,0.376778180873961,95.4,0.764469496760614,96.1,0.818181818181819,96.5,0.519493853295916,96.5,0.379413126250017,95
"64",9.99999999999998,0.6,0.4,0.4,0.6,0.350676789837936,0.249323210162064,0.0493232101620643,0.350676789837936,0.461153290991399,94.6,0.691729936487098,95.8,0.818181818181818,95.8,0.519493853295915,95.8,0.489958938220723,95.2
"65",9.99999999999997,0.6,0.4,0.6,0.4,0.483064725597111,0.116935274402889,0.116935274402889,0.283064725597111,0.512769689987962,96.2,0.512769689987962,96.3,0.818181818181818,96.2,0.519493853295915,96.2,0.451006542868376,96.2
"66",9.99999999999999,0.1,0.9,0.2,0.8,0.0640251199682556,0.0359748800317444,0.135974880031744,0.764025119968256,0.366875999735463,96.9,0.550313999603195,95.6,0.818181818181818,97.1,0.519493853295915,97.1,4.63835862493664e-05,99.5
"67",20,0.655737704918033,0.344262295081967,0.344262295081967,0.655737704918033,0.327868852459016,0.327868852459016,0.0163934426229508,0.327868852459016,0.452380952380952,96.3,0.861678004535147,95.2,0.904761904761905,95.9,0.634512004736886,95.9,0.627091660877676,94.9
"68",20,0.5,0.5,0.5,0.5,0.408628001184222,0.0913719988157784,0.0913719988157784,0.408628001184222,0.634512004736886,94.3,0.634512004736886,95.2,0.904761904761905,94.5,0.634512004736886,94.5,0.634512004736886,94.9
"69",20,0.730529683610175,0.269470316389825,0.378096761633174,0.621903238366826,0.365264841805087,0.365264841805087,0.0128319198280869,0.256638396561738,0.413919438632922,96.2,0.874055923109843,95.5,0.904761904761904,95.9,0.634512004736886,95.9,0.585875126788594,94.8
"70",20,0.6,0.4,0.4,0.6,0.370185295008512,0.229814704991488,0.0298147049914876,0.370185295008512,0.542438729202135,95.1,0.813658093803202,95.6,0.904761904761905,95.9,0.634512004736886,95.9,0.650483344211782,95.4
"71",19.9999999999998,0.6,0.4,0.6,0.4,0.510885725265993,0.0891142747340072,0.0891142747340072,0.310885725265993,0.628690521941637,94.8,0.628690521941637,96.3,0.904761904761904,94.9,0.634512004736885,94.9,0.579656924091809,94.8
"72",20,0.1,0.9,0.2,0.8,0.076142808891188,0.023857191108812,0.123857191108812,0.776142808891188,0.4678567407599,97.3,0.70178511113985,95.9,0.904761904761905,96.6,0.634512004736886,96.6,0.00460608750703576,96.8
"73",50,0.662251655629139,0.337748344370861,0.337748344370861,0.662251655629139,0.33112582781457,0.33112582781457,0.00662251655629139,0.33112582781457,0.480392156862745,96.7,0.941945405613226,92.7,0.96078431372549,92.8,0.752201313801409,92.8,0.820773136324617,92.5
"74",50,0.5,0.5,0.5,0.5,0.438050328450352,0.0619496715496477,0.0619496715496477,0.438050328450352,0.752201313801409,94.8,0.752201313801409,96.1,0.96078431372549,95.3,0.752201313801409,95.3,0.75220131380141,96
"75",50,0.736197782161159,0.263802217838841,0.373271483587224,0.626728516412776,0.36809889108058,0.36809889108058,0.00517259250664394,0.258629625332197,0.437703729988785,95.2,0.947470289053911,87.1,0.960784313725491,87.4,0.752201313801409,87.4,0.802796913865221,86.6
"76",49.9999999999999,0.6,0.4,0.4,0.6,0.38606607081024,0.21393392918976,0.0139339291897596,0.386066070810241,0.608608628376002,94.8,0.912912942564002,95.4,0.96078431372549,96.2,0.752201313801409,96.2,0.814272814507733,95.4
"77",50.0000000000007,0.6,0.4,0.6,0.4,0.53947867979117,0.0605213202088301,0.0605213202088301,0.33947867979117,0.747827832463208,94.9,0.747827832463208,96.8,0.960784313725491,95.4,0.752201313801411,95.4,0.714758531047681,95.6
"78",49.9999999999999,0.1,0.9,0.2,0.8,0.0876976370469775,0.0123023629530225,0.112302362953023,0.787697637046977,0.564146975391479,95.7,0.846220463087218,96,0.96078431372549,95,0.752201313801409,95,0.0941363001432815,93.7
"79",100,0.664451827242525,0.335548172757475,0.335548172757475,0.664451827242525,0.332225913621262,0.332225913621262,0.00332225913621263,0.332225913621262,0.49009900990099,95.9,0.970493088912851,78.1,0.98019801980198,76.9,0.818181818181818,76.9,0.90418941198214,76.6
"80",100,0.5,0.5,0.5,0.5,0.454545454545455,0.0454545454545455,0.0454545454545455,0.454545454545455,0.818181818181818,94.8,0.818181818181818,97.5,0.98019801980198,95.6,0.818181818181818,95.6,0.818181818181818,96.4
"81",100,0.738106744869968,0.261893255130032,0.371646374961024,0.628353625038976,0.369053372434984,0.369053372434984,0.00259300252603992,0.259300252603992,0.445901112571336,95.7,0.973359110256226,68,0.98019801980198,68.1,0.818181818181818,68.1,0.895395955773645,67.5
"82",99.9999999999997,0.6,0.4,0.4,0.6,0.392570416912525,0.207429583087475,0.00742958308747521,0.392570416912525,0.635710070468853,95.4,0.95356510570328,92.9,0.98019801980198,93.3,0.818181818181818,93.3,0.892882825269167,92.4
"83",100.000000000001,0.6,0.4,0.6,0.4,0.555555555555556,0.0444444444444442,0.0444444444444442,0.355555555555556,0.814814814814816,95,0.814814814814816,96.8,0.98019801980198,95.6,0.818181818181819,95.6,0.791168310742634,95.5
"84",99.9999999999998,0.1,0.9,0.2,0.8,0.0930937546967584,0.00690624530324165,0.106906245303242,0.793093754696758,0.609114622472986,94.7,0.913671933709479,93.3,0.98019801980198,94.3,0.818181818181818,94.3,0.281243358748671,90.9
"85",1,0.5,0.5,0.5,0.5,0.25,0.25,0.25,0.25,0,95.2,0,95.5,0,95.2,0,95.2,0,95.2
"86",1,0.5,0.5,0.5,0.5,0.25,0.25,0.25,0.25,0,95.2,0,95.5,0,95.2,0,95.2,0,95.2
"87",1,0.587333879727506,0.412666120272494,0.5,0.5,0.293666939863753,0.293666939863753,0.206333060136247,0.206333060136247,2.25511293307845e-16,95.7,2.69036630361622e-16,96.1,4.58064211256537e-16,95.9,0,95.9,0,97.6
"88",1,0.6,0.4,0.4,0.6,0.24,0.36,0.16,0.24,0,96,0,96.2,0,96,-5.78241158658936e-17,96,-3.10179424794511e-21,99.2
"89",1,0.6,0.4,0.6,0.4,0.36,0.24,0.24,0.16,0,94.4,0,94.8,0,94.6,5.78241158658936e-17,94.6,0,99
"90",1,0.1,0.9,0.2,0.8,0.02,0.08,0.18,0.72,-2.89120579329468e-17,95.6,-1.73472347597681e-16,96.8,-1.20466908053945e-16,95.9,-5.78241158658936e-17,95.9,0,100
"91",2,0.571428571428571,0.428571428571429,0.428571428571429,0.571428571428571,0.285714285714286,0.285714285714286,0.142857142857143,0.285714285714286,0.166666666666667,94.9,0.222222222222222,95.5,0.333333333333333,95.2,0.17157287525381,95.2,0.138734684854279,94.3
"92",2,0.5,0.5,0.5,0.5,0.292893218813452,0.207106781186547,0.207106781186547,0.292893218813452,0.17157287525381,96.1,0.17157287525381,96,0.333333333333334,96,0.17157287525381,96,0.17157287525381,96.6
"93",2,0.654897368819341,0.345102631180659,0.442482894803224,0.557517105196776,0.327448684409671,0.327448684409671,0.115034210393553,0.230068420787106,0.159526253575339,95.3,0.246675211068735,95.7,0.333333333333333,95.5,0.17157287525381,95.5,0.090640012040323,94.1
"94",2,0.6,0.4,0.4,0.6,0.278889744907202,0.321110255092798,0.121110255092798,0.278889744907202,0.162040603780009,95,0.243060905670013,95.4,0.333333333333333,95.1,0.17157287525381,95.1,0.110223411045934,93.4
"95",2,0.6,0.4,0.6,0.4,0.4,0.2,0.2,0.2,0.166666666666666,94.6,0.166666666666666,94.5,0.333333333333333,94.8,0.17157287525381,94.8,0.109504629084079,93.3
"96",2,0.1,0.9,0.2,0.8,0.0315341561573509,0.0684658438426491,0.168465843842649,0.731534156157351,0.0961179679779241,94.3,0.144176951966886,98.2,0.333333333333333,95.4,0.171572875253809,95.4,4.81661278198372e-19,100
"97",5,0.625,0.375,0.375,0.625,0.3125,0.3125,0.0625,0.3125,0.333333333333333,94.5,0.555555555555556,94.7,0.666666666666667,94.1,0.381966011250105,94.1,0.281525548998107,94.9
"98",5,0.5,0.5,0.5,0.5,0.345491502812526,0.154508497187474,0.154508497187474,0.345491502812526,0.381966011250105,95.1,0.381966011250105,95.8,0.666666666666667,95.1,0.381966011250105,95.1,0.381966011250105,95.1
"99",5,0.703449847472629,0.296550152527371,0.401149949157543,0.598850050842457,0.351724923736314,0.351724923736314,0.0494250254212286,0.247125127106143,0.310621830677359,94.8,0.584527763205045,95.8,0.666666666666667,95.6,0.381966011250105,95.6,0.212709173112308,94.8
"100",4.99999999999999,0.6,0.4,0.4,0.6,0.323960135530193,0.276039864469807,0.0760398644698074,0.323960135530192,0.349833898042469,95.2,0.524750847063704,95,0.666666666666667,95.1,0.381966011250105,95.1,0.318587783015882,95
"101",4.99999999999999,0.6,0.4,0.6,0.4,0.45,0.15,0.15,0.25,0.375,95.6,0.375,95.2,0.666666666666666,95.3,0.381966011250105,95.3,0.304973037967785,94.8
"102",5,0.1,0.9,0.2,0.8,0.05,0.05,0.15,0.75,0.25,95.4,0.375,95.6,0.666666666666666,96.6,0.381966011250105,96.6,9.94408923407856e-09,99
"103",10,0.645161290322581,0.354838709677419,0.354838709677419,0.645161290322581,0.32258064516129,0.32258064516129,0.032258064516129,0.32258064516129,0.409090909090909,94.6,0.743801652892562,95.1,0.818181818181818,95.7,0.519493853295916,95.7,0.440679593491908,95.3
"104",10,0.5,0.5,0.5,0.5,0.379873463323979,0.120126536676021,0.120126536676021,0.379873463323979,0.519493853295916,94.6,0.519493853295916,95.4,0.818181818181818,94.6,0.519493853295916,94.6,0.519493853295916,95
"105",10,0.721274348989881,0.278725651010119,0.385975870041315,0.614024129958685,0.360637174494941,0.360637174494941,0.0253386955463744,0.253386955463744,0.376778180873961,95.1,0.764469496760614,95.8,0.818181818181819,95.7,0.519493853295916,95.7,0.379413126250017,95.3
"106",9.99999999999998,0.6,0.4,0.4,0.6,0.350676789837936,0.249323210162064,0.0493232101620643,0.350676789837936,0.461153290991399,95.3,0.691729936487098,95.9,0.818181818181818,95.6,0.519493853295915,95.6,0.489958938220723,95.9
"107",9.99999999999997,0.6,0.4,0.6,0.4,0.483064725597111,0.116935274402889,0.116935274402889,0.283064725597111,0.512769689987962,94.6,0.512769689987962,94.6,0.818181818181818,94.3,0.519493853295915,94.3,0.451006542868376,95.3
"108",9.99999999999999,0.1,0.9,0.2,0.8,0.0640251199682556,0.0359748800317444,0.135974880031744,0.764025119968256,0.366875999735463,94.3,0.550313999603195,95.7,0.818181818181818,95.4,0.519493853295915,95.4,4.63835862493664e-05,98.3
"109",20,0.655737704918033,0.344262295081967,0.344262295081967,0.655737704918033,0.327868852459016,0.327868852459016,0.0163934426229508,0.327868852459016,0.452380952380952,95.2,0.861678004535147,95.6,0.904761904761905,95.7,0.634512004736886,95.7,0.627091660877676,94.9
"110",20,0.5,0.5,0.5,0.5,0.408628001184222,0.0913719988157784,0.0913719988157784,0.408628001184222,0.634512004736886,95.3,0.634512004736886,95.3,0.904761904761905,95.4,0.634512004736886,95.4,0.634512004736886,95.7
"111",20,0.730529683610175,0.269470316389825,0.378096761633174,0.621903238366826,0.365264841805087,0.365264841805087,0.0128319198280869,0.256638396561738,0.413919438632922,95.2,0.874055923109843,95.9,0.904761904761904,95.4,0.634512004736886,95.4,0.585875126788594,95.3
"112",20,0.6,0.4,0.4,0.6,0.370185295008512,0.229814704991488,0.0298147049914876,0.370185295008512,0.542438729202135,94.7,0.813658093803202,94.3,0.904761904761905,95.2,0.634512004736886,95.2,0.650483344211782,94.8
"113",19.9999999999998,0.6,0.4,0.6,0.4,0.510885725265993,0.0891142747340072,0.0891142747340072,0.310885725265993,0.628690521941637,95.6,0.628690521941637,95.9,0.904761904761904,95.9,0.634512004736885,95.9,0.579656924091809,95.4
"114",20,0.1,0.9,0.2,0.8,0.076142808891188,0.023857191108812,0.123857191108812,0.776142808891188,0.4678567407599,95.2,0.70178511113985,95.5,0.904761904761905,95,0.634512004736886,95,0.00460608750703576,95.6
"115",50,0.662251655629139,0.337748344370861,0.337748344370861,0.662251655629139,0.33112582781457,0.33112582781457,0.00662251655629139,0.33112582781457,0.480392156862745,95.1,0.941945405613226,96,0.96078431372549,95.6,0.752201313801409,95.6,0.820773136324617,95.2
"116",50,0.5,0.5,0.5,0.5,0.438050328450352,0.0619496715496477,0.0619496715496477,0.438050328450352,0.752201313801409,95.3,0.752201313801409,95.4,0.96078431372549,95.4,0.752201313801409,95.4,0.75220131380141,95.7
"117",50,0.736197782161159,0.263802217838841,0.373271483587224,0.626728516412776,0.36809889108058,0.36809889108058,0.00517259250664394,0.258629625332197,0.437703729988785,95.2,0.947470289053911,94.5,0.960784313725491,94.8,0.752201313801409,94.8,0.802796913865221,95.1
"118",49.9999999999999,0.6,0.4,0.4,0.6,0.38606607081024,0.21393392918976,0.0139339291897596,0.386066070810241,0.608608628376002,95,0.912912942564002,96.1,0.96078431372549,96.2,0.752201313801409,96.2,0.814272814507733,95.4
"119",50.0000000000007,0.6,0.4,0.6,0.4,0.53947867979117,0.0605213202088301,0.0605213202088301,0.33947867979117,0.747827832463208,94.4,0.747827832463208,95.1,0.960784313725491,94.5,0.752201313801411,94.5,0.714758531047681,94.1
"120",49.9999999999999,0.1,0.9,0.2,0.8,0.0876976370469775,0.0123023629530225,0.112302362953023,0.787697637046977,0.564146975391479,97.1,0.846220463087218,96.4,0.96078431372549,96,0.752201313801409,96,0.0941363001432815,94.3
"121",100,0.664451827242525,0.335548172757475,0.335548172757475,0.664451827242525,0.332225913621262,0.332225913621262,0.00332225913621263,0.332225913621262,0.49009900990099,95.1,0.970493088912851,91.5,0.98019801980198,92.5,0.818181818181818,92.5,0.90418941198214,92.4
"122",100,0.5,0.5,0.5,0.5,0.454545454545455,0.0454545454545455,0.0454545454545455,0.454545454545455,0.818181818181818,94.9,0.818181818181818,95.3,0.98019801980198,94.9,0.818181818181818,94.9,0.818181818181818,95.3
